date,oil_production_growth,real_activity,real_oil_price,real_sp500_return,fedfunds
2011-10-01,0.7688397498460731,25.996502,-0.9697333779271105,-9.206322250823984,0.07
2011-11-01,1.2949603345878913,13.827626,-0.855011978346323,10.098399017108761,0.08
2011-12-01,0.4665777600626697,15.781143,-0.8336443539606319,2.112035607925833,0.07
2012-01-01,0.22148416999492326,-42.990649,-0.8181962158576427,2.304202649788145,0.08
2012-02-01,0.2894901891314916,-82.192289,-0.8125037461783651,3.40296332350265,0.1
2012-03-01,-0.1400564730948517,-62.142853,-0.7666135680953358,3.4974981610912614,0.13
2012-04-01,0.4114709396525029,-44.904569,-0.7973850323681702,3.0529534443373585,0.14
2012-05-01,-0.9081138352511786,-36.914283,-0.8669745736038368,-0.7289568176006789,0.16
2012-06-01,-0.26713826518829364,-52.77209,-1.0101535340866605,-9.446633449509445,0.16
2012-07-01,0.3326442618305947,-40.678391,-0.9581221380806927,6.591153921626347,0.16
2012-08-01,-0.02668046437932503,-73.917155,-0.8975178164793479,0.13656821367096228,0.13
2012-09-01,-0.7524210982396085,-81.554,-0.8931423424511178,1.6548243417471298,0.14
2012-10-01,0.8031628797606771,-51.862843,-0.9449217921944065,2.506859103254122,0.16
2012-11-01,0.6960991039626663,-44.219176,-0.9835818787279075,-1.0087871250987313,0.16
2012-12-01,-0.15231178840213744,-62.0574,-0.9686542065191877,-1.2659970371140972,0.16
2013-01-01,-0.7363102678080935,-72.561594,-0.9016325692178249,3.49071734591897,0.14
2013-02-01,-0.27925841418845465,-76.318722,-0.884234728365476,2.869895141510348,0.15
2013-03-01,0.2706072210692412,-59.652371,-0.9153526576114411,0.6134453325828737,0.14
2013-04-01,0.5551481098507338,-59.514893,-0.9255963097327087,3.064068014915833,0.15
2013-05-01,-0.17588890950683833,-62.00992,-0.8988409230442918,1.2642240301659946,0.11
2013-06-01,0.07056830854388352,-52.124032,-0.8867041543695714,3.344253537085784,0.09
2013-07-01,0.669231296949846,-34.404792,-0.8011350653456796,-1.7597708007826007,0.09
2013-08-01,-0.3182266104326814,-37.643902,-0.7867283371737643,5.296667104144515,0.08
2013-09-01,-0.6122316760746926,5.9545455,-0.784193180225414,-4.048215470753558,0.08
2013-10-01,0.3648179916430294,17.454793,-0.8365104284406277,3.259165295938171,0.09
2013-11-01,0.39205841370311134,-1.4616028,-0.9079954593787244,3.6719670396061055,0.08
2013-12-01,0.5502516701492155,31.890886,-0.8774091068033576,1.9400672332940516,0.09
2014-01-01,0.2864987546782771,-7.3362025,-0.9061968333368668,1.4689543282567108,0.07
2014-02-01,0.6274933036468866,-32.878093,-0.8475823451426502,-5.152677267157557,0.07
2014-03-01,-0.8258284457209442,-6.5195683,-0.8512089905713464,5.586414043605625,0.08
2014-04-01,-0.26468183592367467,-41.585929,-0.8378054723324703,1.946635250404949,0.09
2014-05-01,0.22225963874902277,-46.901452,-0.8417613645344398,-0.28775139046999243,0.09
2014-06-01,0.38926124288671815,-55.264885,-0.8076728843460222,2.0362768842948853,0.1
2014-07-01,0.3259346327871171,-68.820634,-0.8270190851468869,2.368215584357447,0.09
2014-08-01,0.4256765307049548,-52.262466,-0.8890192410507726,-2.4553462617151744,0.09
2014-09-01,0.9336778580271599,-34.028569,-0.9343578557070635,3.9211057979302133,0.09
2014-10-01,1.2348804447094963,-35.798469,-1.0263983962013583,-2.8230394509443535,0.09
2014-11-01,-0.29537406830026924,-16.380096,-1.1422676101418219,3.8039010610343205,0.09
2014-12-01,1.084861090513911,-54.055939,-1.3713881504729615,2.059298979299573,0.12
2015-01-01,-0.9213212221000688,-75.906702,-1.5829418700364666,0.8706077143062707,0.11
2015-02-01,-0.14536622755461082,-105.58909,-1.5362979975065745,-2.0845024681573676,0.11
2015-03-01,1.1619393642000375,-99.132541,-1.5969136923490104,4.397561490995994,0.11
2015-04-01,-0.4915213556365927,-96.430354,-1.4963687019672054,-2.867062570932344,0.12
2015-05-01,-0.07473976139085181,-95.640232,-1.3910355205230995,2.0029433605884606,0.12
2015-06-01,0.5602553652344966,-79.968327,-1.377985021611394,-0.11338005606864598,0.13
2015-07-01,0.6320591296805844,-46.650546,-1.524637345477258,-1.7965868840263077,0.13
2015-08-01,-0.3192702591595875,-37.636454,-1.7217294645024963,0.9881093699820376,0.14
2015-09-01,-0.13684634958579522,-55.393705,-1.6471860137919718,-8.963656975537315,0.14
2015-10-01,-0.05634154823752624,-66.715759,-1.6409862162408277,0.42068647552531147,0.12
2015-11-01,0.8264609337711448,-97.561077,-1.7240151869346478,8.835741270052377,0.12
2015-12-01,0.21889575367861624,-108.75046,-1.851200829328911,0.04009365642492213,0.24
2016-01-01,-0.08893998588543894,-138.09723,-1.9849625630395953,-4.327309045434902,0.34
2016-02-01,-0.9236167845415366,-160.8034,-2.061966114917052,-3.5758350226998914,0.38
2016-03-01,-0.14225951891777555,-138.7112,-1.8490661388391312,1.6764921723242843,0.36
2016-04-01,-0.968266235074644,-92.884278,-1.7828118701068267,4.280423702860148,0.37
2016-05-01,-0.9936943648362728,-90.92744,-1.6374054585303854,0.1803103290639818,0.37
2016-06-01,0.8941268974663075,-92.996962,-1.5907641268166068,0.5791047333174149,0.38
2016-07-01,0.9438903395297515,-77.609521,-1.669078016901893,0.22266418855743098,0.39
2016-08-01,-0.7107413130292173,-82.628466,-1.6865195204007766,2.9925618170341117,0.4
2016-09-01,0.45712023887265474,-62.009156,-1.6719991987357203,-0.26105532070372917,0.4
2016-10-01,1.4284412190495033,-57.274548,-1.57744518103735,-0.6799799177624521,0.4
2016-11-01,1.2089282531876577,-36.186769,-1.6684797634628536,-2.433908627432757,0.41
2016-12-01,-0.6699139737170512,-38.37191,-1.551733793240434,3.4370500280725302,0.54
2017-01-01,-1.21078794829792,-53.186675,-1.5349787494672975,2.5974675595541896,0.65
2017-02-01,-0.15125834867646404,-70.947911,-1.5199440248089497,0.7982476432721874,0.66
2017-03-01,-0.6155690949761095,-29.991856,-1.5907205712533456,5.0273203632762,0.79
2017-04-01,-0.6331355546469908,-23.136296,-1.5628054734200891,-1.6847351165032443,0.9
2017-05-01,0.9854332680552247,-45.648104,-1.617065162186316,1.319867724874424,0.91
2017-06-01,0.3095832012832034,-57.878223,-1.6777090443219,1.6670146424877963,1.04
2017-07-01,0.5790959066370505,-52.55301,-1.6632376763083354,-0.07597978712023945,1.15
2017-08-01,-0.5280544556722333,-29.644136,-1.621472532163527,1.5460731194105293,1.16
2017-09-01,0.16950694616362227,-12.235996,-1.610391965710157,-0.5012655479018413,1.15
2017-10-01,0.26606858406950096,-3.6628322,-1.5699873541196616,2.0230228092610325,1.15
2017-11-01,0.562040420207488,-5.8277979,-1.4810870513837444,1.7005430695714807,1.16
2017-12-01,-0.4380370061531025,4.8692884,-1.4534067614454955,2.1973441136748484,1.3
2018-01-01,0.5893471517712356,-21.87596,-1.3677381167530815,1.5834951267247988,1.41
2018-02-01,0.28652589213109536,-31.905935,-1.3829696199654236,4.305135190173015,1.42
2018-03-01,-0.10320654661484241,-29.176045,-1.379493990703039,-5.268411901244274,1.51
2018-04-01,-0.32634322126003923,-31.457887,-1.3305947983259676,-3.9030234921635376,1.69
2018-05-01,-0.101882647782503,-17.951697,-1.2717098741123112,2.5596165882579847,1.7
2018-06-01,0.20219034657866786,-13.411334,-1.309405030559908,2.8722449336732403,1.82
2018-07-01,0.8672009761674815,6.5980945,-1.2613743027274886,-0.3677305305569867,1.91
2018-08-01,0.49587131454611466,10.159779,-1.3049134568732854,2.9498071422429994,1.91
2018-09-01,0.1754682037315547,-6.5778799,-1.27951524250821,2.7139357424745825,1.95
2018-10-01,1.034999570065942,-0.089969398,-1.2636299600765022,0.7238430089345549,2.19
2018-11-01,0.42377909966244687,-25.790211,-1.472893375427465,-6.435689944838252,2.2
2018-12-01,-0.5530582900204806,-14.360355,-1.6388127677072346,1.7396595869918485,2.27
2019-01-01,-2.0117983036634257,-36.893994,-1.6067135730023843,-10.506421650951392,2.4
2019-02-01,-0.03344819484549788,-89.497133,-1.53736671468528,7.23759051417634,2.4
2019-03-01,-0.3488237401924721,-81.909996,-1.4807436461301684,3.1494343452878937,2.41
2019-04-01,-0.10195283992988635,-69.298185,-1.3850139988413486,1.8643420344636397,2.42
2019-05-01,-0.5342777355396677,-39.870079,-1.4333546986624586,1.9280953221894492,2.39
2019-06-01,-0.046783649512072145,-27.164156,-1.5409663101121642,-6.295435321603371,2.38
2019-07-01,-0.49241508286108626,19.325942,-1.4964521850700747,7.476517371790781,2.4
2019-08-01,1.3273277535439831,25.219757,-1.5348987323084546,-0.4554173216383184,2.13
2019-09-01,-2.0486193597079705,38.138793,-1.503278277713741,-1.7678426796536861,2.04
2019-10-01,2.30874507481289,16.922694,-1.564963325114644,0.8800839924301584,1.83
2019-11-01,1.0043775192123405,-8.4075425,-1.5140110532815882,3.9364432932316618,1.55
2019-12-01,0.19095648978098012,-11.244345,-1.4655640621457289,1.2287865590115743,1.55
2020-01-01,-0.8208777149317115,-79.073404,-1.4967028795308672,4.328131523592571,1.55
2020-02-01,-0.9719597429571181,-120.8634,-1.6324588276218184,-0.32194473043229976,1.58
2020-03-01,0.1411467654426346,-93.721384,-2.1388115067745552,-4.55383619773011,0.65
2020-04-01,0.3510880321734078,-82.789046,-2.6894071083015216,-21.587327765355635,0.05
2020-05-01,-14.49044720617394,-113.12269,-2.2646209479507426,13.700571942343576,0.05
2020-06-01,-1.8012244096999197,-28.270779,-1.906665794430041,7.1655172497234965,0.08
2020-07-01,2.07855519273199,6.8034396,-1.8510476617415965,1.4403221382429443,0.09
2020-08-01,1.499736534838192,-0.83490404,-1.8125513406974154,5.205820123201121,0.1
2020-09-01,-0.20761197551895094,-8.1063862,-1.8808313830256336,6.543785450352946,0.09
2020-10-01,0.7919210667788334,6.4277569,-1.8868737547455288,-4.347371138958245,0.09
2020-11-01,2.4334562927762704,-25.998838,-1.84890142503323,-2.336324192353967,0.09
2020-12-01,0.9846816903657185,-20.982322,-1.723060483581929,9.67747259413363,0.09
2021-01-01,0.48171058022656865,7.6877108,-1.6344551677418313,0.8111923511992636,0.09
2021-02-01,-2.5725661701930136,-2.5135255,-1.4950994450491093,1.604002152759687,0.08
2021-03-01,2.5158296226416965,26.836912,-1.4420675848618028,2.8522818364652203,0.07
2021-04-01,-0.6433584768279488,46.749621,-1.4664808515941261,2.31155884530736,0.07
2021-05-01,0.6617335101603672,64.31672,-1.4154940677718444,3.543569036527394,0.06
2021-06-01,0.6701867837904274,62.510461,-1.3387908846644434,-0.6320112776619702,0.08
2021-07-01,1.6643459012888329,70.587283,-1.3205707281537262,2.304612441246068,0.1
2021-08-01,-0.5274960266353546,85.899766,-1.3946591601288292,1.2551052957248565,0.09
2021-09-01,0.5176851909634905,99.842545,-1.3573036953306044,2.6380841150547063,0.08
2021-10-01,1.7044657858829027,110.76678,-1.2341791285524946,-4.701915723976047,0.08
2021-11-01,1.1236060549755678,55.076058,-1.246930442605216,4.896200537949991,0.08
2021-12-01,-0.5896120190165277,56.389404,-1.3692261238837227,-2.913590710861147,0.08
2022-01-01,0.20137240121513855,8.4314011,-1.224263973899589,5.476484113228697,0.08
2022-02-01,1.5742560975800401,12.016724,-1.1364513015063589,-6.0526404887111696,0.08
2022-03-01,-0.08551060896380136,40.630635,-0.9736208425633767,-6.458373702936893,0.2
2022-04-01,-0.967738173107513,29.984078,-1.037167357863391,5.0275971727971935,0.33
2022-05-01,-0.6289386625706328,57.407659,-0.9801623487666943,-9.918400331519805,0.77
2022-06-01,0.3149188456143648,35.433732,-0.9397687011118685,-2.5986091328505267,1.21
2022-07-01,1.1361982261753667,21.651893,-1.050006198244953,-6.919471693308665,1.68
2022-08-01,1.2011101785425637,-16.84664,-1.1469993656585549,7.312338451783962,2.33
2022-09-01,0.6632129034622736,-11.928476,-1.244785990092389,-4.180458481278304,2.56
2022-10-01,0.1064850010871865,7.593114,-1.2241278675453613,-8.07286144662882,3.08
2022-11-01,0.3983699226585813,-25.876748,-1.2558745172565193,4.472682985264598,3.78
2022-12-01,-0.7498234478955368,-14.538206,-1.3585965865083385,5.526491091499253,4.1
2023-01-01,0.2195784964953873,-61.823823,-1.3484642970252492,-6.942248199184409,4.33
2023-02-01,0.7876701742578263,-94.3083,-1.3650148677188259,7.093872022919712,4.57
2023-03-01,-0.051195682474514115,-17.981224,-1.4118227475295453,-4.21477872669298,4.65
2023-04-01,-0.7053516019889017,-13.369522,-1.337381248882027,3.8859929587682807,4.83
2023-05-01,-0.9395607526480276,-17.772794,-1.4400553846675552,0.8946856477740184,5.06
2023-06-01,0.7301249825923506,-44.764641,-1.467145246232902,1.0093527634628785,5.08
2023-07-01,-0.8911218351935091,-48.724776,-1.3939893051273013,5.238726504746705,5.12
2023-08-01,-0.5764087925822281,-39.000934,-1.3253980802043657,2.1838015983833614,5.33
2023-09-01,1.1833536693936608,-20.065636,-1.2494792132974037,-1.7438312262390454,5.33
2023-10-01,0.43203545185939163,9.3529495,-1.2753231461329158,-5.2571593586371534,5.33
2023-11-01,0.9885842237837394,7.3798224,-1.3675383953624918,-1.3262696557197806,5.33
2023-12-01,0.3618275856897668,39.989572,-1.4473806503738882,7.872871901796241,5.33
2024-01-01,-1.656840043143859,-5.2647831,-1.437806160725335,2.8321558982628225,5.33
2024-02-01,0.8425682747246199,21.166976,-1.3969677317563058,2.9907552034504903,5.33
2024-03-01,0.5286561772184228,26.605602,-1.3487734738915613,4.25047501252962,5.33
2024-04-01,-0.6589173621879496,1.0185587,-1.29773793150181,1.7647639440834695,5.33
2024-05-01,-0.8532243697359831,10.199357,-1.360756228683006,-4.4327584079003834,5.33
2024-06-01,-0.3651223509644197,11.785428,-1.3659709448382427,5.1489360564708875,5.33
2024-07-01,0.3441392362329765,11.971019,-1.3343634458018727,3.4250643097760936,5.33
2024-08-01,0.271572952328647,0.46644821,-1.4087356730153706,-0.7002636497623449,5.33
2024-09-01,-1.3241159399198565,13.95558,-1.4993277122286992,1.2698642849611197,5.13
2024-10-01,1.4282647606961518,-2.5488353,-1.4710508522896313,2.9743743986661464,4.83
2024-11-01,0.2616189109403422,-10.584763,-1.5143975238190666,0.07053879653451389,4.64
2024-12-01,0.4949773738930574,-44.518496,-1.513164443536968,5.04409358927953,4.48
